VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD
2309090007,g_g011098,7,운수 대통 국밥,2023-09-09,2023-09-09,충남 천안시 동남구 사직로 37,충남 천안시 동남구 사직동 72,127.1489777,36.8035057,,,POI01000TR038689V,운수대통국밥,60.0,4,N,9.0,,4.0,4.0,3.0,
2309090008,g_g011098,8,원조 할머니 학화호두과자 본점,2023-09-09,2023-09-09,충남 천안시 동남구 만남로 62,충남 천안시 동남구 신부동 468-2,127.1591039,36.8190196,,,POI01000TR003778V,원조할머니 학화호두과자 본점,30.0,10,N,1.0,,4.0,4.0,4.0,
2309090009,g_g011098,2,유성시외버스정류소,2023-09-09,2023-09-09,대전 유성구 유성대로 699,대전 유성구 구암동 96-1,127.3304217,36.356308,,,POI01000TR004590V,유성시외버스정류소,30.0,9,Y,11.0,,4.0,4.0,4.0,
2309090010,g_g011098,9,천안터미널,2023-09-09,2023-09-09,충남 천안시 동남구 만남로 43,충남 천안시 동남구 신부동 354-1,127.1563392,36.8197361,,,POI01000TR010402V,천안터미널,30.0,9,N,11.0,,4.0,4.0,4.0,
2309010004,g_g011101,3,예산역,2023-09-01,2023-09-01,충남 예산군 예산읍 역전로 83,충남 예산군 예산읍 산성리 358-8,126.8288884,36.6866944,,,POI01000000E1IX3T,예산역,0.0,9,N,1.0,,4.0,4.0,3.0,
2309010005,g_g011101,4,예당호 모노레일,2023-09-01,2023-09-01,충남 예산군 응봉면 예당관광로 158,충남 예산군 응봉면 후사리 88,126.7996816,36.6373966,,,POI01000TR026741V,예당호 모노레일,30.0,13,N,2.0,,4.0,2.0,3.0,
2309010006,g_g011101,6,예당호 출렁다리,2023-09-01,2023-09-01,,충남 예산군 응봉면 후사리 35,,,,,POI01000TR008281V,예당호출렁다리,30.0,13,N,2.0,,4.0,3.0,4.0,
2309010007,g_g011101,5,예산 상설시장,2023-09-01,2023-09-01,충남 예산군 예산읍 형제고개로 967,충남 예산군 예산읍 예산리 333-1,,,,,POI01000000E97864,예산시장입구,360.0,4,N,11.0,,5.0,5.0,5.0,
2309010008,g_g011101,7,예산역,2023-09-01,2023-09-01,충남 예산군 예산읍 역전로 83,충남 예산군 예산읍 산성리 358-8,126.8288884,36.6866944,,,POI01000000E1IX3T,예산역,60.0,9,Y,6.0,,5.0,5.0,5.0,
2309100004,g_g011106,4,서대전역,2023-09-10,2023-09-10,대전 중구 오류로 23,대전 중구 오류동 74,127.4033884,36.3225232,,,POI01000000ATDOHH,서대전역,0.0,9,N,6.0,,4.0,4.0,4.0,
2309100005,g_g011106,5,스타벅스 대전 월평점,2023-09-10,2023-09-10,대전 서구 청사로123번길 25,대전 서구 월평동 279,127.3772478,36.3610636,,,POI03000TR019688V,스타벅스 대전월평점,30.0,4,N,1.0,,4.0,3.0,4.0,
2309100006,g_g011106,6,한밭수목원 서원,2023-09-10,2023-09-10,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3855995,36.3689294,,,POI03000TR026852V,한밭수목원 서원,60.0,1,N,2.0,,4.0,3.0,4.0,
2309100007,g_g011106,7,투르 호떡 카페,2023-09-10,2023-09-10,대전 서구 문예로 16,대전 서구 탄방동 834,127.3904848,36.347991,,,POI03000TR026853V,츄르호떡 카페,30.0,11,N,2.0,,5.0,4.0,5.0,
2309100009,g_g011106,9,코페 부시,2023-09-10,2023-09-10,대전 중구 목척9길 28,대전 중구 은행동 134,127.4264094,36.32986,,,POI02000TR000551V,코페부쉬,60.0,11,N,2.0,,5.0,4.0,5.0,
2309100011,g_g011106,11,별난 집,2023-09-10,2023-09-10,대전 동구 중앙로193번길 8,대전 동구 중동 60-4,127.4307032,36.330935,,,POI010000006PFQIE,한밭식당,60.0,11,N,2.0,,5.0,3.0,4.0,
2309100012,g_g011106,12,대전역,2023-09-10,2023-09-10,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,60.0,9,N,6.0,,4.0,5.0,4.0,
2309020003,g_g011120,3,서대전역,2023-09-02,2023-09-02,대전 중구 오류로 23,대전 중구 오류동 74,127.4033884,36.3225232,,,POI01000000ATDOHH,서대전역,30.0,9,Y,6.0,,5.0,5.0,5.0,
2309020004,g_g011120,4,성심당 본점,2023-09-02,2023-09-02,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,10,Y,8.0,,5.0,3.0,5.0,
2309020005,g_g011120,5,성심당 케이크 부티크,2023-09-02,2023-09-02,대전 중구 대종로 480,대전 중구 은행동 153,127.4268031,36.327511,,,POI01000TR010924V,성심당 케익부띠끄,0.0,11,N,9.0,,3.0,3.0,3.0,
2309020006,g_g011120,6,성심당 옛 맛 솜씨,2023-09-02,2023-09-02,대전 중구 대종로480번길 14,대전 중구 은행동 166-2,127.4274033,36.3275008,,,POI01000TR005060V,성심당옛맛솜씨,30.0,11,N,9.0,,5.0,5.0,5.0,
2309020007,g_g011120,7,원조태평소국밥,2023-09-02,2023-09-02,대전 유성구 온천동로65번길 50,대전 유성구 봉명동 682-2,127.3502194,36.3574799,,,POI01000TR003772V,원조태평소국밥,60.0,11,Y,1.0,,5.0,5.0,5.0,
2309020008,g_g011120,8,유성온천공원,2023-09-02,2023-09-02,,대전 유성구 봉명동 574,127.3436541,36.3552748,,,POI01000TR030423V,유성온천공원,30.0,7,N,2.0,,5.0,5.0,5.0,
2309020009,g_g011120,9,유성온천공원 족욕체험장,2023-09-02,2023-09-02,,대전 유성구 봉명동 574,127.3446206,36.3551675,,,POI01000000C087QD,유성온천공원 족욕체험장,30.0,13,N,2.0,,5.0,5.0,5.0,
2309020010,g_g011120,10,스포츠 몬스터 대전 신세계 아트앤사이언스점,2023-09-02,2023-09-02,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.382391,36.37521,,,POI010000006PN2T9,스포츠몬스터 대전신세계 아트앤사이언스점,150.0,5,N,2.0,,4.0,2.0,4.0,
2309020011,g_g011120,11,진로 집,2023-09-02,2023-09-02,대전 중구 중교로 45-5,대전 중구 대흥동 314-1,127.424717,36.3258522,,,POI01000TR037612V,진로집,90.0,11,N,2.0,,5.0,4.0,5.0,
2309160002,g_g011127,2,NC백화점 중앙로역점,2023-09-16,2023-09-16,대전 중구 중앙로 141,대전 중구 선화동 3-12,127.4250106,36.3288611,,,POI01000000B0N453,NC뉴코아몰중앙로역점,30.0,4,N,7.0,,5.0,5.0,5.0,
2309160003,g_g011127,3,중앙로 지하상가,2023-09-16,2023-09-16,대전 중구 중앙로 지하 145,대전 중구 대흥동 630,127.421912,36.3271688,,,POI01000TR026825V,중앙로지하상가,30.0,4,Y,4.0,,5.0,5.0,5.0,
2309160004,g_g011127,4,성심당 본점,2023-09-16,2023-09-16,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,11,Y,1.0,,3.0,5.0,4.0,
2309160005,g_g011127,5,봉달이 명품 김밥 둔산점,2023-09-16,2023-09-16,대전 서구 둔산로 15,대전 서구 둔산동 970,127.3753577,36.3526309,,,POI01000000C393ZM,봉달이명품김밥 둔산점,0.0,11,N,2.0,,5.0,5.0,5.0,
2309160006,g_g011127,6,바로 그 집 둔산점,2023-09-16,2023-09-16,대전 서구 둔산로 8,대전 서구 둔산동 1091,127.3749676,36.3523609,,,POI01000000CYURXO,바로그집,0.0,11,N,2.0,,4.0,4.0,3.0,
2309160007,g_g011127,7,대전시립미술관,2023-09-16,2023-09-16,대전 서구 둔산대로 155,대전 서구 만년동 396,127.3857131,36.3668725,,,POI01000000BUCOMN,대전시립미술관,30.0,7,N,7.0,,5.0,4.0,4.0,
2309160008,g_g011127,8,성심당 DCC점,2023-09-16,2023-09-16,대전 유성구 엑스포로 107,대전 유성구 도룡동 4-19,127.3923898,36.3753146,,,POI01000TR006243V,성심당 DCC점,0.0,11,N,9.0,,3.0,2.0,2.0,
2309160009,g_g011127,9,커피 인터뷰 궁동점,2023-09-16,2023-09-16,대전 유성구 한밭대로371번길 25-3,대전 유성구 궁동 244-4,127.3413026,36.3645655,,,POI01000TR004469V,커피인터뷰 궁동점,30.0,11,N,2.0,,2.0,3.0,3.0,
2309260004,g_g011129,3,부여시외버스터미널,2023-09-26,2023-09-26,충남 부여군 부여읍 사비로 87,충남 부여군 부여읍 구아리 324-1,126.9103062,36.2803926,,,POI01000000BZZXGI,부여시외버스터미널,30.0,9,N,6.0,,3.0,4.0,4.0,
2309260005,g_g011129,4,정림사지박물관 정림사지 5층 석탑,2023-09-26,2023-09-26,충남 부여군 부여읍 정림로 83,충남 부여군 부여읍 동남리 364,126.9133215,36.2793026,,,POI01000TR007570V,정림사지박물관 정림사지5층석탑,30.0,2,N,6.0,,4.0,4.0,5.0,
2309260006,g_g011129,5,정림사지박물관,2023-09-26,2023-09-26,충남 부여군 부여읍 정림로 83,충남 부여군 부여읍 동남리 364,126.9152094,36.2791237,,,POI01000000EK77T1,정림사지박물관,30.0,2,N,6.0,,5.0,5.0,5.0,
2309260007,g_g011129,6,국립부여박물관,2023-09-26,2023-09-26,충남 부여군 부여읍 금성로 5,충남 부여군 부여읍 동남리 산 18-2,126.9191034,36.2763832,,,POI01000000E1IR9T,국립부여박물관,30.0,2,N,10.0,,5.0,5.0,5.0,
2309260008,g_g011129,7,국립부여박물관 기획전시관,2023-09-26,2023-09-26,충남 부여군 부여읍 금성로 5,충남 부여군 부여읍 동남리 37-26,126.9181508,36.276296,,,POI01000TR030420V,국립부여박물관,30.0,3,N,9.0,,5.0,5.0,5.0,
2309260010,g_g011129,9,궁남지,2023-09-26,2023-09-26,충남 부여군 부여읍 궁남로 52,충남 부여군 부여읍 동남리 117,126.9123128,36.2696303,,,POI01000TR022526V,궁남지,0.0,1,N,1.0,,4.0,4.0,4.0,
2309260011,g_g011129,10,부여중앙시장,2023-09-26,2023-09-26,,충남 부여군 부여읍 구아리 439,126.9120535,36.2815664,,,POI01000000E1IQN6,부여중앙시장,30.0,4,N,6.0,,3.0,4.0,4.0,
2309260012,g_g011129,11,쌀 굽다,2023-09-26,2023-09-26,충남 부여군 부여읍 중앙로5번길 15-1,충남 부여군 부여읍 구아리 187,126.91103,36.2820297,,,POI01000TR037228V,쌀굽당,0.0,11,N,2.0,,5.0,5.0,5.0,
2309260013,g_g011129,12,부여시외버스터미널,2023-09-26,2023-09-26,충남 부여군 부여읍 사비로 87,충남 부여군 부여읍 구아리 324-1,126.9103062,36.2803926,,,POI01000000BZZXGI,부여시외버스터미널,0.0,9,Y,6.0,,4.0,4.0,4.0,
2309160004,g_g011131,3,대전복합터미널,2023-09-16,2023-09-16,대전 동구 동서대로1695번길 30,대전 동구 용전동 68-2,127.4367522,36.3503244,,,POI01000000E2MODZ,대전복합터미널,0.0,9,N,6.0,,4.0,4.0,4.0,
2309160005,g_g011131,4,성심당 본점,2023-09-16,2023-09-16,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,11,Y,1.0,,5.0,5.0,5.0,
2309160006,g_g011131,5,테라스 키친,2023-09-16,2023-09-16,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4274223,36.3277206,,,POI01000TR041572V,테라스키친,30.0,11,Y,4.0,,5.0,5.0,5.0,
2309160007,g_g011131,6,스타벅스 대전중앙로 R점,2023-09-16,2023-09-16,대전 중구 대종로 486,대전 중구 은행동 149,127.4265371,36.3279581,,,POI010000006Q0C15,스타벅스 대전중앙로R점,60.0,11,Y,2.0,,5.0,5.0,5.0,
2309160008,g_g011131,7,성심당 옛 맛 솜씨,2023-09-16,2023-09-16,대전 중구 대종로480번길 14,대전 중구 은행동 166-2,127.4274033,36.3275008,,,POI01000TR005060V,성심당옛맛솜씨,0.0,4,N,9.0,,4.0,5.0,4.0,
2309160009,g_g011131,8,성심당 문화원,2023-09-16,2023-09-16,대전 중구 중교로73번길 11,대전 중구 은행동 158-1,127.4273966,36.3270899,,,POI01000TR042406V,성심당문화원,30.0,3,N,9.0,,3.0,2.0,3.0,
2309160010,g_g011131,9,대전역,2023-09-16,2023-09-16,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,0.0,9,N,6.0,,4.0,4.0,4.0,
2309160011,g_g011131,10,정부세종청사 북측 버스정류장,2023-09-16,2023-09-16,,세종특별자치시 어진동 66-5,127.2613065,36.5051778,,,POI01000TR036471V,정부세종청사북측 버스정류장,0.0,9,Y,6.0,,4.0,4.0,4.0,
2309160012,g_g011131,11,국립세종수목원,2023-09-16,2023-09-16,세종특별자치시 수목원로 136,세종특별자치시 세종동 114-480,127.285791,36.4980674,,,POI01000TR015772V,국립세종수목원,120.0,1,Y,4.0,,5.0,5.0,5.0,
2309160013,g_g011131,12,정부세종청사 북측 버스정류장,2023-09-16,2023-09-16,,세종특별자치시 어진동 66-5,127.2613065,36.5051778,,,POI01000TR036471V,정부세종청사북측 버스정류장,0.0,9,Y,6.0,,4.0,4.0,4.0,
2309010002,g_g011137,2,서산휴게소 목포 방향,2023-09-01,2023-09-01,충남 서산시 해미면 서해안고속도로 241,충남 서산시 해미면 삼송리 119,126.5649971,36.742941,,,POI01000TR014152V,서산휴게소 목포방향,30.0,9,Y,9.0,,4.0,4.0,4.0,
2309010003,g_g011137,3,홍원항 전어 꽃게축제,2023-09-01,2023-09-01,충남 서천군 서면 홍원길 130-3,충남 서천군 서면 도둔리 1222-7,126.4992156,36.1581893,,,POI01000TR025413V,홍원항전어꽃게축제,30.0,8,N,5.0,,4.0,4.0,4.0,
2309010004,g_g011137,4,큰맘 할미 순댓국 홍원항점,2023-09-01,2023-09-01,충남 서천군 서면 홍원길 93,충남 서천군 서면 도둔리 991-14,126.5007117,36.1556794,,,POI03000TR021434V,큰맘할매순대국 홍원항점,30.0,4,N,9.0,,3.0,2.0,2.0,
2309010005,g_g011137,5,드래건호,2023-09-01,2023-09-01,충남 서천군 서면 홍원길87번길 2,충남 서천군 서면 도둔리 991-61,126.5011824,36.1557561,,,POI03000TR021435V,드래곤호,660.0,5,N,5.0,,4.0,3.0,3.0,
2309010006,g_g011137,6,서산휴게소 서울 방향,2023-09-01,2023-09-01,충남 서산시 해미면 서해안고속도로 242,충남 서산시 해미면 삼송리 236-14,126.5661387,36.7342656,,,POI01000TR106960V,서산휴게소 서울방향,30.0,9,Y,4.0,,4.0,4.0,3.0,
2309300003,g_g011146,3,백제문화 단지,2023-09-30,2023-09-30,충남 부여군 규암면 백제문로 455,충남 부여군 규암면 합정리 530,126.9066735,36.3063153,,,POI01000TR001325V,백제문화단지,60.0,13,N,1.0,,4.0,4.0,4.0,
2309300004,g_g011146,4,메밀꽃필무렵,2023-09-30,2023-09-30,충남 부여군 부여읍 북포로 98,충남 부여군 부여읍 쌍북리 436,126.9229365,36.2911508,,,POI01000000BGBOXJ,메밀꽃필무렵,60.0,11,N,2.0,,4.0,3.0,3.0,
2309300005,g_g011146,5,무드 빌리지,2023-09-30,2023-09-30,충남 부여군 부여읍 뒷개로27번길 10-1,충남 부여군 부여읍 쌍북리 390-1,126.9244844,36.2929028,,,POI01000TR003159V,무드빌리지,30.0,11,N,2.0,,4.0,3.0,3.0,
2309300006,g_g011146,6,국립부여박물관,2023-09-30,2023-09-30,충남 부여군 부여읍 금성로 5,충남 부여군 부여읍 동남리 산 18-2,126.9191034,36.2763832,,,POI01000000E1IR9T,국립부여박물관,30.0,2,N,1.0,,4.0,4.0,4.0,
2309300007,g_g011146,7,정림사지박물관 정림사지 5층 석탑,2023-09-30,2023-09-30,충남 부여군 부여읍 정림로 83,충남 부여군 부여읍 동남리 364,126.9133215,36.2793026,,,POI01000TR007570V,정림사지박물관 정림사지5층석탑,30.0,2,N,1.0,,4.0,4.0,4.0,
2309300008,g_g011146,8,궁남지,2023-09-30,2023-09-30,충남 부여군 부여읍 궁남로 52,충남 부여군 부여읍 동남리 117,126.9123128,36.2696303,,,POI01000TR022526V,궁남지,30.0,2,N,1.0,,4.0,4.0,4.0,
2309030002,g_g011161,2,유관순 열사 기념관,2023-09-03,2023-09-03,충남 천안시 동남구 병천면 유관순길 38,충남 천안시 동남구 병천면 탑원리 252,127.3084166,36.7598809,,,POI02001TR023371V,유관순열사기념관,60.0,2,N,10.0,,5.0,4.0,5.0,
2309030003,g_g011161,3,아우내 토박이 곽가네 순대,2023-09-03,2023-09-03,충남 천안시 동남구 병천면 아우내순대길 17,충남 천안시 동남구 병천면 병천리 289-14,127.2971963,36.7596526,,,POI010000008P17YZ,아우내토박이곽가네순대,30.0,11,N,5.0,,5.0,5.0,5.0,
2309030004,g_g011161,5,독립기념관,2023-09-03,2023-09-03,충남 천안시 동남구 목천읍 독립기념관로 1,충남 천안시 동남구 목천읍 남화리 230-1,127.2228083,36.7836695,,,POI01000TR033407V,독립기념관,90.0,2,Y,10.0,,4.0,5.0,5.0,
2309030005,g_g011161,4,미나릿길벽화마을,2023-09-03,2023-09-03,충남 천안시 동남구 미나릿길 17,충남 천안시 동남구 영성동 109-29,127.1517591,36.8007502,,,POI01000TR035415V,미나릿길벽화마을,30.0,4,N,5.0,,3.0,2.0,2.0,
2309030006,g_g011161,6,성성 호수공원,2023-09-03,2023-09-03,,충남 천안시 서북구 성성동 39-3,127.1367142,36.8488876,,,POI01000TR005653V,성성호수공원,90.0,7,N,2.0,,5.0,5.0,5.0,
2309030008,g_g011161,7,원조 천안 옛날호두과자 튀김 곰보빵,2023-09-03,2023-09-03,충남 천안시 동남구 만남로 154,충남 천안시 동남구 신부동 172-29,127.1649779,36.8257672,,,POI03000TR023075V,원조천안옛날호두과자 튀김소보루,30.0,10,N,5.0,,5.0,4.0,5.0,
2309030002,g_g011162,2,대전역,2023-09-03,2023-09-03,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,30.0,9,Y,6.0,,5.0,4.0,4.0,
2309030003,g_g011162,3,대전중앙시장,2023-09-03,2023-09-03,대전 동구 대전로 783,대전 동구 원동 51-1,127.4331837,36.3295599,,,POI01000TR037523V,대전중앙시장,30.0,4,N,1.0,,4.0,4.0,3.0,
2309030004,g_g011162,4,오렌지 블루 그린,2023-09-03,2023-09-03,대전 중구 목척9길 27,대전 중구 은행동 135-2,127.4265739,36.3298144,,,POI03000TR024768V,오렌지블루그린,30.0,10,N,2.0,,4.0,3.0,4.0,
2309030005,g_g011162,5,스타벅스 은행동점,2023-09-03,2023-09-03,대전 중구 중앙로 164,대전 중구 은행동 48-14,127.4276726,36.3290886,,,POI01000TR041960V,스타벅스 은행동점,30.0,11,N,9.0,,4.0,4.0,4.0,
2309030006,g_g011162,6,엑스포시민광장,2023-09-03,2023-09-03,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880857,36.3680652,,,POI01000TR013468V,엑스포시민광장,30.0,13,N,1.0,,4.0,4.0,4.0,
2309030007,g_g011162,7,한밭수목원,2023-09-03,2023-09-03,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880833,36.3691493,,,POI01000TR018738V,한밭수목원,30.0,1,N,1.0,,4.0,3.0,3.0,
2309030008,g_g011162,8,유성온천 불가마 사우나,2023-09-03,2023-09-03,대전 유성구 계룡로113번길 76,대전 유성구 봉명동 538-1,127.345047,36.3566109,,,POI01000000B0SXMI,유성온천불가마사우나,120.0,12,N,5.0,,5.0,5.0,5.0,
2309030009,g_g011162,9,진짜 무쇠 삼겹 대전 봉명점,2023-09-03,2023-09-03,대전 유성구 온천북로13번길 40,대전 유성구 봉명동 619-1,127.3451358,36.3588104,,,POI03000TR024769V,진짜무쇠삼겹 대전봉명점,60.0,11,N,11.0,,5.0,4.0,4.0,
2309030010,g_g011162,10,성심당 본점,2023-09-03,2023-09-03,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,10,N,1.0,,5.0,5.0,5.0,
2309010001,g_g011163,1,집,2023-09-01,2023-09-01,충남 천안시 서북구 성정두정로 70,충남 천안시 서북구 두정동 1464,,,3250030.0,4413310400.0,,,,21,,,,,,,
2309010002,g_g011163,2,천안역,2023-09-01,2023-09-01,충남 천안시 동남구 대흥로 239,충남 천안시 동남구 대흥동 57-1,127.1469567,36.8090843,,,POI01000TR016659V,천안역,30.0,9,Y,6.0,,5.0,5.0,5.0,
2309010003,g_g011163,3,예산역,2023-09-01,2023-09-01,충남 예산군 예산읍 역전로 83,충남 예산군 예산읍 산성리 358-8,126.8288884,36.6866944,,,POI01000000E1IX3T,예산역,30.0,9,N,6.0,,5.0,5.0,5.0,
2309010004,g_g011163,4,예당호 출렁다리,2023-09-01,2023-09-01,,충남 예산군 응봉면 후사리 35,126.802037,36.6389144,,,POI01000TR008281V,예당호출렁다리,30.0,1,N,1.0,,5.0,5.0,5.0,
2309010005,g_g011163,5,예당호 조각 공원,2023-09-01,2023-09-01,,충남 예산군 응봉면 후사리,126.7988496,36.6365481,,,POI03000TR021437V,예당호조각공원,30.0,3,N,2.0,,5.0,5.0,5.0,
2309010006,g_g011163,6,예산 장터 광장,2023-09-01,2023-09-01,충남 예산군 예산읍 형제고개로 967,충남 예산군 예산읍 예산리 333-1,126.8494505,36.6772351,,,POI02001TR021364V,예산장터광장,240.0,8,N,1.0,,5.0,5.0,5.0,
2309010007,g_g011163,7,예산역,2023-09-01,2023-09-01,충남 예산군 예산읍 역전로 83,충남 예산군 예산읍 산성리 358-8,126.8288884,36.6866944,,,POI01000000E1IX3T,예산역,30.0,9,Y,6.0,,5.0,5.0,5.0,
2309010008,g_g011163,8,천안역,2023-09-01,2023-09-01,충남 천안시 동남구 대흥로 239,충남 천안시 동남구 대흥동 57-1,127.1469567,36.8090843,,,POI01000TR016659V,천안역,30.0,9,Y,6.0,,5.0,5.0,5.0,
2309010009,g_g011163,9,집,2023-09-01,2023-09-02,충남 천안시 서북구 성정두정로 70,충남 천안시 서북구 두정동 1464,,,3250030.0,4413310400.0,,,150.0,21,,,,,,,
2309050002,g_g011164,3,대전역,2023-09-05,2023-09-05,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,0.0,9,N,11.0,,3.0,3.0,3.0,
2309050004,g_g011164,4,성심당 본점,2023-09-05,2023-09-05,대전 중구 대종로480번길 15,대전 중구 은행동 145-1,127.4272772,36.327658,,,POI01000TR002346V,성심당 본점,30.0,10,N,1.0,,5.0,5.0,5.0,
2309050005,g_g011164,6,오씨칼국수 도룡점,2023-09-05,2023-09-05,대전 유성구 엑스포로151번길 19,대전 유성구 도룡동 4-9,127.3951786,36.3758551,,,POI01000TR036735V,오씨칼국수 도룡점,30.0,11,N,2.0,,4.0,4.0,4.0,
2309050006,g_g011164,5,한밭수목원,2023-09-05,2023-09-05,대전 서구 둔산대로 169,대전 서구 만년동 396,127.3880833,36.3691493,,,POI01000TR018738V,한밭수목원,120.0,1,N,1.0,,4.0,4.0,4.0,
2309050007,g_g011164,7,대전 신세계 아트앤사이언스,2023-09-05,2023-09-05,대전 유성구 엑스포로 1,대전 유성구 도룡동 3-1,127.3813771,36.3752421,,,POI01000TR023132V,대전신세계 아트앤사이언스,120.0,4,N,1.0,,5.0,5.0,5.0,
2309050008,g_g011164,8,국립 중앙과학관,2023-09-05,2023-09-05,대전 유성구 대덕대로 481,대전 유성구 구성동 32-2,127.3752118,36.3760691,,,POI01000TR033108V,국립중앙과학관,30.0,3,N,10.0,,3.0,3.0,3.0,
2309050009,g_g011164,9,노티스 대전 갤러리아,2023-09-05,2023-09-05,대전 서구 대덕대로 211,대전 서구 둔산동 1036,127.3783136,36.3519971,,,POI03000TR012908V,노티드 대전 갤러리아,30.0,11,N,2.0,,5.0,5.0,5.0,
2309050010,g_g011164,10,원조태평소국밥 둔산점,2023-09-05,2023-09-05,대전 서구 둔산로31번길 52,대전 서구 둔산동 1005,127.3778068,36.3540903,,,POI01000TR010263V,원조태평소국밥 둔산점,30.0,11,N,2.0,,4.0,3.0,3.0,
2309050011,g_g011164,11,오씨칼국수 도룡점,2023-09-05,2023-09-05,대전 유성구 엑스포로151번길 19,대전 유성구 도룡동 4-9,127.3951786,36.3758551,,,POI01000TR036735V,오씨칼국수 도룡점,0.0,4,Y,11.0,,3.0,3.0,3.0,
2309050012,g_g011164,12,대전역,2023-09-05,2023-09-05,대전 동구 중앙로 215,대전 동구 정동 1-1,127.4341122,36.3322997,,,POI01000TR035392V,대전역,30.0,9,Y,6.0,,3.0,3.0,3.0,
2309130002,g_g011188,2,반석역 대전 1호선,2023-09-13,2023-09-13,대전 유성구 북유성대로 지하 303,대전 유성구 반석동 685,127.3145551,36.3921805,,,POI01000TR029142V,반석역 대전1호선,0.0,9,Y,6.0,,5.0,5.0,5.0,
2309130003,g_g011188,3,유성온천역 대전 1호선,2023-09-13,2023-09-13,대전 유성구 계룡로 지하 97,대전 유성구 봉명동 553-2,127.3414458,36.3537203,,,POI01000TR010269V,유성온천역 대전1호선,0.0,9,Y,6.0,,5.0,5.0,5.0,
2309130004,g_g011188,4,으능정이 문화의 거리,2023-09-13,2023-09-13,,대전 중구 은행동 216,127.4284485,36.3280053,,,POI01000TR018068V,으능정이 문화의거리,60.0,4,Y,4.0,,4.0,5.0,5.0,
2309130005,g_g011188,5,대전중앙시장,2023-09-13,2023-09-13,대전 동구 대전로 783,대전 동구 원동 51-1,127.4331992,36.3295517,,,POI01000TR037523V,대전중앙시장,30.0,4,N,9.0,,5.0,4.0,4.0,
2309130006,g_g011188,6,대전천,2023-09-13,2023-09-13,,대전 중구 선화동,127.4196563,36.3382919,,,POI03000TR021348V,대전천,30.0,1,Y,4.0,,4.0,4.0,4.0,
2309130007,g_g011188,7,중앙로 지하상가,2023-09-13,2023-09-13,대전 중구 중앙로 지하 145,대전 중구 대흥동 630,127.421912,36.3271688,,,POI01000TR026825V,중앙로지하상가,60.0,4,Y,4.0,,5.0,5.0,5.0,
2309130009,g_g011188,9,연산 순대 돼지국밥,2023-09-13,2023-09-13,대전 서구 도마6길 1,대전 서구 도마동 90-33,127.3786123,36.3174811,,,POI03000TR025691V,연산순대돼지국밥,30.0,11,N,2.0,,5.0,4.0,5.0,
2309130010,g_g011188,10,반석역 대전 1호선,2023-09-13,2023-09-13,대전 유성구 북유성대로 지하 303,대전 유성구 반석동 685,127.3145551,36.3921805,,,POI01000TR029142V,반석역 대전1호선,0.0,9,Y,6.0,,4.0,5.0,5.0,
2309020002,g_g011200,2,탄천 휴게소 논산 방향,2023-09-02,2023-09-02,충남 공주시 탄천면 논산천안고속도로 27,충남 공주시 탄천면 장선리 151-13,127.070032,36.3192218,,,POI01000TR031973V,탄천휴게소 논산방향,120.0,12,N,11.0,,1.0,1.0,1.0,
2309170002,g_g011207,2,태안 동부시장,2023-09-17,2023-09-17,충남 태안군 태안읍 시장4길 29,충남 태안군 태안읍 동문리 286,126.2986779,36.7520646,,,POI01000TR000200V,태안동부시장,30.0,4,N,1.0,,3.0,3.0,3.0,
2309170003,g_g011207,3,덕수 식당,2023-09-17,2023-09-17,충남 태안군 태안읍 중앙로 133-8,충남 태안군 태안읍 동문리 339-15,126.3031049,36.7516473,,,POI01000000E1J7HI,덕수식당,30.0,11,N,2.0,,5.0,4.0,4.0,
